holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,hour,day_of_week,month,year,is_weekend,lag_1,lag_24,lag_168,traffic_volume
none,-16.99,0.00,0.00,40.00,clouds,scattered clouds,4.00,4.00,2.00,2014.00,False,395.00,783.00,724.00,720.00
none,-16.98,0.00,0.00,40.00,clouds,scattered clouds,5.00,4.00,2.00,2014.00,False,720.00,2639.00,2485.00,2476.00
none,-17.10,0.00,0.00,75.00,clouds,broken clouds,6.00,4.00,2.00,2014.00,False,2476.00,5387.00,5349.00,5354.00
none,-17.20,0.00,0.00,40.00,clouds,scattered clouds,7.00,4.00,2.00,2014.00,False,5354.00,6111.00,6208.00,6286.00
none,-17.22,0.00,0.00,20.00,clouds,few clouds,8.00,4.00,2.00,2014.00,False,6286.00,5725.00,5612.00,5516.00
none,-16.20,0.00,0.00,1.00,clear,sky is clear,9.00,4.00,2.00,2014.00,False,5516.00,4994.00,5002.00,5076.00
none,-14.32,0.00,0.00,1.00,clear,sky is clear,10.00,4.00,2.00,2014.00,False,5076.00,4438.00,4578.00,4664.00
none,-12.89,0.00,0.00,1.00,clear,sky is clear,11.00,4.00,2.00,2014.00,False,4664.00,4732.00,5007.00,5185.00
none,-11.63,0.00,0.00,1.00,clear,sky is clear,12.00,4.00,2.00,2014.00,False,5185.00,4792.00,5210.00,5655.00
none,-10.45,0.00,0.00,1.00,clear,sky is clear,13.00,4.00,2.00,2014.00,False,5655.00,4840.00,5113.00,5429.00
none,-9.67,0.00,0.00,1.00,clear,sky is clear,14.00,4.00,2.00,2014.00,False,5429.00,5344.00,5386.00,5616.00
none,-9.38,0.00,0.00,1.00,clear,sky is clear,15.00,4.00,2.00,2014.00,False,5616.00,5555.00,5942.00,5999.00
none,-9.48,0.00,0.00,1.00,clear,sky is clear,16.00,4.00,2.00,2014.00,False,5999.00,6404.00,6114.00,6403.00
none,-9.88,0.00,0.00,1.00,clear,sky is clear,17.00,4.00,2.00,2014.00,False,6403.00,6052.00,5932.00,6160.00
none,-11.34,0.00,0.00,1.00,clear,sky is clear,18.00,4.00,2.00,2014.00,False,6160.00,4499.00,4876.00,4973.00
none,-12.57,0.00,0.00,1.00,clear,sky is clear,19.00,4.00,2.00,2014.00,False,4973.00,3442.00,3475.00,3930.00
none,-13.82,0.00,0.00,1.00,clear,sky is clear,20.00,4.00,2.00,2014.00,False,3930.00,2971.00,2732.00,3049.00
none,-14.44,0.00,0.00,1.00,clear,sky is clear,21.00,4.00,2.00,2014.00,False,3049.00,2737.00,2928.00,2796.00
none,-15.05,0.00,0.00,1.00,clear,sky is clear,22.00,4.00,2.00,2014.00,False,2796.00,1935.00,3009.00,3539.00
none,-15.88,0.00,0.00,1.00,clear,sky is clear,23.00,4.00,2.00,2014.00,False,3539.00,1153.00,1703.00,2039.00
none,-16.83,0.00,0.00,1.00,clear,sky is clear,0.00,5.00,2.00,2014.00,True,2039.00,624.00,1094.00,1111.00
none,-17.33,0.00,0.00,1.00,clear,sky is clear,1.00,5.00,2.00,2014.00,True,1111.00,393.00,701.00,759.00
none,-17.77,0.00,0.00,40.00,clouds,scattered clouds,2.00,5.00,2.00,2014.00,True,759.00,295.00,523.00,542.00
none,-17.75,0.00,0.00,75.00,clouds,broken clouds,3.00,5.00,2.00,2014.00,True,542.00,395.00,343.00,334.00
none,-17.67,0.00,0.00,75.00,clouds,broken clouds,4.00,5.00,2.00,2014.00,True,334.00,720.00,356.00,349.00
none,-17.40,0.00,0.00,75.00,clouds,broken clouds,5.00,5.00,2.00,2014.00,True,349.00,2476.00,662.00,636.00
none,-17.11,0.00,0.00,75.00,clouds,broken clouds,6.00,5.00,2.00,2014.00,True,636.00,5354.00,1204.00,1205.00
none,-16.78,0.00,0.00,75.00,clouds,broken clouds,7.00,5.00,2.00,2014.00,True,1205.00,6286.00,1947.00,2164.00
none,-15.59,0.00,0.00,75.00,clouds,broken clouds,8.00,5.00,2.00,2014.00,True,2164.00,5516.00,2926.00,2839.00
none,-13.89,0.00,0.00,90.00,clouds,overcast clouds,9.00,5.00,2.00,2014.00,True,2839.00,5076.00,3495.00,3583.00
none,-11.63,0.00,0.00,90.00,clouds,overcast clouds,10.00,5.00,2.00,2014.00,True,3583.00,4664.00,3965.00,3892.00
none,-10.38,0.00,0.00,90.00,clouds,overcast clouds,11.00,5.00,2.00,2014.00,True,3892.00,5185.00,4314.00,4213.00
none,-9.63,0.00,0.00,90.00,clouds,overcast clouds,12.00,5.00,2.00,2014.00,True,4213.00,5655.00,4694.00,3892.00
none,-8.50,0.25,0.00,90.00,rain,light rain,13.00,5.00,2.00,2014.00,True,3892.00,5429.00,4520.00,3587.00
none,-7.82,0.51,0.00,90.00,rain,light rain,14.00,5.00,2.00,2014.00,True,3587.00,5616.00,4494.00,3779.00
none,-7.60,0.25,0.00,90.00,rain,light rain,15.00,5.00,2.00,2014.00,True,3779.00,5999.00,4694.00,3670.00
none,-7.57,0.00,0.00,90.00,clouds,overcast clouds,16.00,5.00,2.00,2014.00,True,3670.00,6403.00,4500.00,3871.00
none,-7.57,0.00,0.00,90.00,clouds,overcast clouds,17.00,5.00,2.00,2014.00,True,3871.00,6160.00,4457.00,3908.00
none,-7.67,0.00,0.00,90.00,clouds,overcast clouds,18.00,5.00,2.00,2014.00,True,3908.00,4973.00,4256.00,3612.00
none,-7.93,0.00,0.00,90.00,clouds,overcast clouds,19.00,5.00,2.00,2014.00,True,3612.00,3930.00,3228.00,2983.00
none,-7.97,0.00,0.00,90.00,clouds,overcast clouds,20.00,5.00,2.00,2014.00,True,2983.00,3049.00,2547.00,2631.00
none,-7.80,0.00,0.00,90.00,clouds,overcast clouds,21.00,5.00,2.00,2014.00,True,2631.00,2796.00,2862.00,2682.00
none,-7.57,0.00,0.00,90.00,clouds,overcast clouds,22.00,5.00,2.00,2014.00,True,2682.00,3539.00,2640.00,2412.00
none,-7.53,0.00,0.00,90.00,clouds,overcast clouds,23.00,5.00,2.00,2014.00,True,2412.00,2039.00,1640.00,1579.00
none,-7.71,0.00,0.00,90.00,clouds,overcast clouds,0.00,6.00,2.00,2014.00,True,1579.00,1111.00,941.00,999.00
none,-8.10,0.00,0.00,90.00,clouds,overcast clouds,1.00,6.00,2.00,2014.00,True,999.00,759.00,671.00,670.00
none,-8.53,0.00,0.00,90.00,clouds,overcast clouds,2.00,6.00,2.00,2014.00,True,670.00,542.00,552.00,520.00
none,-11.67,0.00,0.00,1.00,clear,sky is clear,3.00,6.00,2.00,2014.00,True,520.00,334.00,301.00,323.00
none,-12.26,0.00,0.00,1.00,clear,sky is clear,4.00,6.00,2.00,2014.00,True,323.00,349.00,264.00,252.00
none,-12.86,0.00,0.00,1.00,clear,sky is clear,5.00,6.00,2.00,2014.00,True,252.00,636.00,443.00,445.00
none,-13.38,0.00,0.00,1.00,clear,sky is clear,6.00,6.00,2.00,2014.00,True,445.00,1205.00,713.00,740.00
none,-14.88,0.00,0.00,1.00,clear,sky is clear,7.00,6.00,2.00,2014.00,True,740.00,2164.00,900.00,1011.00
none,-15.38,0.00,0.00,1.00,clear,sky is clear,8.00,6.00,2.00,2014.00,True,1011.00,2839.00,1653.00,1647.00
none,-13.25,0.00,0.00,1.00,clear,sky is clear,9.00,6.00,2.00,2014.00,True,1647.00,3583.00,2490.00,2440.00
none,-12.13,0.00,0.00,1.00,clear,sky is clear,10.00,6.00,2.00,2014.00,True,2440.00,3892.00,3317.00,3101.00
none,-10.63,0.00,0.00,1.00,clear,sky is clear,11.00,6.00,2.00,2014.00,True,3101.00,4213.00,3588.00,3505.00
none,-9.50,0.00,0.00,1.00,clear,sky is clear,12.00,6.00,2.00,2014.00,True,3505.00,3892.00,3849.00,3918.00
none,-8.25,0.00,0.00,75.00,clouds,broken clouds,13.00,6.00,2.00,2014.00,True,3918.00,3587.00,4072.00,4210.00
none,-8.00,0.00,0.00,75.00,clouds,broken clouds,14.00,6.00,2.00,2014.00,True,4210.00,3779.00,3959.00,4193.00
none,-7.50,0.00,0.00,75.00,clouds,broken clouds,15.00,6.00,2.00,2014.00,True,4193.00,3670.00,4117.00,4175.00
none,-7.25,0.00,0.00,90.00,clouds,overcast clouds,16.00,6.00,2.00,2014.00,True,4175.00,3871.00,3920.00,4354.00
none,-7.50,0.00,0.00,90.00,clouds,overcast clouds,17.00,6.00,2.00,2014.00,True,4354.00,3908.00,3711.00,3917.00
none,-7.50,0.00,0.00,90.00,clouds,overcast clouds,18.00,6.00,2.00,2014.00,True,3917.00,3612.00,3535.00,3523.00
none,-7.25,0.00,0.00,90.00,clouds,overcast clouds,19.00,6.00,2.00,2014.00,True,3523.00,2983.00,2674.00,2826.00
none,-7.00,0.00,0.00,90.00,clouds,overcast clouds,20.00,6.00,2.00,2014.00,True,2826.00,2631.00,2245.00,2365.00
none,-6.63,0.00,0.00,90.00,clouds,overcast clouds,21.00,6.00,2.00,2014.00,True,2365.00,2682.00,2146.00,2072.00
none,-5.86,0.00,0.00,90.00,clouds,overcast clouds,22.00,6.00,2.00,2014.00,True,2072.00,2412.00,1646.00,1602.00
none,-6.15,0.00,0.00,90.00,clouds,overcast clouds,23.00,6.00,2.00,2014.00,True,1602.00,1579.00,3111.00,978.00
washingtons birthday,-5.71,0.00,0.00,90.00,clouds,overcast clouds,0.00,0.00,2.00,2014.00,False,978.00,999.00,794.00,583.00
none,-5.25,0.00,0.00,90.00,clouds,overcast clouds,1.00,0.00,2.00,2014.00,False,583.00,670.00,298.00,358.00
none,-5.63,0.00,0.00,90.00,clouds,overcast clouds,2.00,0.00,2.00,2014.00,False,358.00,520.00,310.00,245.00
none,-5.63,0.00,0.00,90.00,clouds,overcast clouds,3.00,0.00,2.00,2014.00,False,245.00,323.00,323.00,324.00
none,-5.75,0.00,0.00,90.00,clouds,overcast clouds,4.00,0.00,2.00,2014.00,False,324.00,252.00,737.00,803.00
none,-5.86,0.00,0.00,90.00,clouds,overcast clouds,5.00,0.00,2.00,2014.00,False,803.00,445.00,2542.00,2601.00
none,-6.25,0.00,0.00,90.00,clouds,overcast clouds,6.00,0.00,2.00,2014.00,False,2601.00,740.00,5506.00,4527.00
none,-6.38,0.00,0.00,90.00,clouds,overcast clouds,7.00,0.00,2.00,2014.00,False,4527.00,1011.00,6403.00,3953.00
none,-6.25,0.00,0.00,90.00,clouds,overcast clouds,8.00,0.00,2.00,2014.00,False,3953.00,1647.00,5556.00,3079.00
none,-5.75,0.00,0.00,90.00,clouds,overcast clouds,9.00,0.00,2.00,2014.00,False,3079.00,2440.00,4793.00,2778.00
none,-5.23,0.00,0.00,90.00,clouds,overcast clouds,10.00,0.00,2.00,2014.00,False,2778.00,3101.00,4010.00,2606.00
none,-4.00,0.00,0.00,90.00,clouds,overcast clouds,11.00,0.00,2.00,2014.00,False,2606.00,3505.00,4271.00,2643.00
none,-3.75,0.00,0.00,90.00,clouds,overcast clouds,12.00,0.00,2.00,2014.00,False,2643.00,3918.00,4373.00,2965.00
none,-3.25,0.00,0.00,90.00,clouds,overcast clouds,13.00,0.00,2.00,2014.00,False,2965.00,4210.00,4611.00,3306.00
none,-2.50,0.00,0.00,90.00,clouds,overcast clouds,14.00,0.00,2.00,2014.00,False,3306.00,4193.00,4857.00,3721.00
none,-2.00,0.00,0.00,90.00,clouds,overcast clouds,15.00,0.00,2.00,2014.00,False,3721.00,4175.00,5465.00,4051.00
none,-1.63,0.00,0.00,90.00,clouds,overcast clouds,16.00,0.00,2.00,2014.00,False,4051.00,4354.00,6347.00,4344.00
none,-1.85,0.00,0.00,90.00,clouds,overcast clouds,17.00,0.00,2.00,2014.00,False,4344.00,3917.00,6008.00,4282.00
none,-3.63,0.00,0.00,40.00,clouds,scattered clouds,18.00,0.00,2.00,2014.00,False,4282.00,3523.00,4169.00,3306.00
none,-5.64,0.00,0.00,1.00,clear,sky is clear,19.00,0.00,2.00,2014.00,False,3306.00,2826.00,2838.00,2465.00
none,-8.02,0.00,0.00,1.00,clear,sky is clear,20.00,0.00,2.00,2014.00,False,2465.00,2365.00,2441.00,2284.00
none,-9.14,0.00,0.00,1.00,clear,sky is clear,21.00,0.00,2.00,2014.00,False,2284.00,2072.00,2063.00,1908.00
none,-9.26,0.00,0.00,1.00,clear,sky is clear,22.00,0.00,2.00,2014.00,False,1908.00,1602.00,1397.00,1298.00
none,-8.88,0.00,0.00,1.00,clear,sky is clear,23.00,0.00,2.00,2014.00,False,1298.00,978.00,903.00,895.00
none,-6.99,0.00,0.00,1.00,clear,sky is clear,0.00,1.00,2.00,2014.00,False,895.00,583.00,481.00,511.00
none,-5.99,0.00,0.00,40.00,clouds,scattered clouds,1.00,1.00,2.00,2014.00,False,511.00,358.00,282.00,339.00
none,-5.63,0.00,0.00,90.00,clouds,overcast clouds,2.00,1.00,2.00,2014.00,False,339.00,245.00,212.00,269.00
none,-5.75,0.00,0.00,75.00,clouds,broken clouds,3.00,1.00,2.00,2014.00,False,269.00,324.00,341.00,365.00
none,-5.75,0.00,0.00,40.00,clouds,scattered clouds,4.00,1.00,2.00,2014.00,False,365.00,803.00,744.00,795.00
none,-5.38,0.00,0.00,20.00,clouds,few clouds,5.00,1.00,2.00,2014.00,False,795.00,2601.00,2610.00,2686.00
none,-6.00,0.00,0.00,1.00,clear,sky is clear,6.00,1.00,2.00,2014.00,False,2686.00,4527.00,4717.00,5221.00
none,-6.38,0.00,0.00,20.00,clouds,few clouds,7.00,1.00,2.00,2014.00,False,5221.00,3953.00,6080.00,5995.00
none,-5.83,0.00,0.00,20.00,clouds,few clouds,8.00,1.00,2.00,2014.00,False,5995.00,3079.00,4971.00,5400.00
none,-3.25,0.00,0.00,20.00,clouds,few clouds,9.00,1.00,2.00,2014.00,False,5400.00,2778.00,5235.00,5551.00
none,-0.99,0.00,0.00,40.00,clouds,scattered clouds,10.00,1.00,2.00,2014.00,False,5551.00,2606.00,4146.00,4220.00
none,1.14,0.00,0.00,75.00,clouds,broken clouds,11.00,1.00,2.00,2014.00,False,4220.00,2643.00,4504.00,4620.00
none,2.25,0.00,0.00,75.00,clouds,broken clouds,12.00,1.00,2.00,2014.00,False,4620.00,2965.00,4562.00,4765.00
none,3.37,0.00,0.00,75.00,clouds,broken clouds,13.00,1.00,2.00,2014.00,False,4765.00,3306.00,4809.00,4775.00
none,4.00,0.00,0.00,75.00,clouds,broken clouds,14.00,1.00,2.00,2014.00,False,4775.00,3721.00,4747.00,5190.00
none,5.12,0.00,0.00,40.00,clouds,scattered clouds,15.00,1.00,2.00,2014.00,False,5190.00,4051.00,5651.00,5783.00
none,5.12,0.00,0.00,75.00,clouds,broken clouds,16.00,1.00,2.00,2014.00,False,5783.00,4344.00,6431.00,6395.00
none,3.85,0.00,0.00,90.00,clouds,overcast clouds,17.00,1.00,2.00,2014.00,False,6395.00,4282.00,6212.00,6388.00
none,3.28,0.00,0.00,90.00,clouds,overcast clouds,18.00,1.00,2.00,2014.00,False,6388.00,3306.00,4424.00,4877.00
none,2.42,0.00,0.00,75.00,clouds,broken clouds,19.00,1.00,2.00,2014.00,False,4877.00,2465.00,3079.00,3421.00
none,1.42,0.00,0.00,75.00,clouds,broken clouds,20.00,1.00,2.00,2014.00,False,3421.00,2284.00,2755.00,2985.00
none,0.12,0.00,0.00,40.00,clouds,scattered clouds,21.00,1.00,2.00,2014.00,False,2985.00,1908.00,2222.00,2640.00
none,-0.76,0.00,0.00,1.00,clear,sky is clear,22.00,1.00,2.00,2014.00,False,2640.00,1298.00,1537.00,1608.00
none,-1.63,0.00,0.00,1.00,clear,sky is clear,23.00,1.00,2.00,2014.00,False,1608.00,895.00,923.00,939.00
none,-2.75,0.00,0.00,1.00,clear,sky is clear,0.00,2.00,2.00,2014.00,False,939.00,511.00,463.00,527.00
none,-3.13,0.00,0.00,1.00,clear,sky is clear,1.00,2.00,2.00,2014.00,False,527.00,339.00,312.00,340.00
none,-4.38,0.00,0.00,1.00,clear,sky is clear,2.00,2.00,2.00,2014.00,False,340.00,269.00,246.00,259.00
none,-5.43,0.00,0.00,1.00,clear,sky is clear,3.00,2.00,2.00,2014.00,False,259.00,365.00,336.00,389.00
none,-5.38,0.00,0.00,1.00,clear,sky is clear,4.00,2.00,2.00,2014.00,False,389.00,795.00,820.00,802.00
none,-6.00,0.00,0.00,1.00,clear,sky is clear,5.00,2.00,2.00,2014.00,False,802.00,2686.00,2678.00,2712.00
none,-7.26,0.00,0.00,1.00,clear,sky is clear,6.00,2.00,2.00,2014.00,False,2712.00,5221.00,5165.00,5516.00
none,-8.01,0.00,0.00,1.00,clear,sky is clear,7.00,2.00,2.00,2014.00,False,5516.00,5995.00,5312.00,6158.00
none,-7.26,0.00,0.00,1.00,clear,sky is clear,8.00,2.00,2.00,2014.00,False,6158.00,5400.00,5552.00,5947.00
none,-4.63,0.00,0.00,1.00,clear,sky is clear,9.00,2.00,2.00,2014.00,False,5947.00,5551.00,5159.00,5025.00
none,-2.58,0.00,0.00,1.00,clear,sky is clear,10.00,2.00,2.00,2014.00,False,5025.00,4220.00,4224.00,4317.00
none,-1.00,0.00,0.00,20.00,clouds,few clouds,11.00,2.00,2.00,2014.00,False,4317.00,4620.00,4540.00,4682.00
none,1.62,0.00,0.00,20.00,clouds,few clouds,12.00,2.00,2.00,2014.00,False,4682.00,4765.00,4684.00,4815.00
none,2.57,0.00,0.00,40.00,clouds,scattered clouds,13.00,2.00,2.00,2014.00,False,4815.00,4775.00,4692.00,5072.00
none,3.14,0.00,0.00,75.00,clouds,broken clouds,14.00,2.00,2.00,2014.00,False,5072.00,5190.00,5133.00,5308.00
none,3.28,0.00,0.00,75.00,clouds,broken clouds,15.00,2.00,2.00,2014.00,False,5308.00,5783.00,5822.00,5928.00
none,3.71,0.00,0.00,90.00,clouds,overcast clouds,16.00,2.00,2.00,2014.00,False,5928.00,6395.00,6650.00,6660.00
none,3.43,0.00,0.00,90.00,clouds,overcast clouds,17.00,2.00,2.00,2014.00,False,6660.00,6388.00,6344.00,6438.00
none,3.25,0.00,0.00,90.00,clouds,overcast clouds,18.00,2.00,2.00,2014.00,False,6438.00,4877.00,4702.00,4850.00
none,2.62,0.00,0.00,75.00,clouds,broken clouds,19.00,2.00,2.00,2014.00,False,4850.00,3421.00,3150.00,3621.00
none,2.25,0.00,0.00,75.00,clouds,broken clouds,20.00,2.00,2.00,2014.00,False,3621.00,2985.00,2670.00,2917.00
none,1.87,0.00,0.00,75.00,clouds,broken clouds,21.00,2.00,2.00,2014.00,False,2917.00,2640.00,2286.00,2625.00
none,2.12,0.00,0.00,90.00,clouds,overcast clouds,22.00,2.00,2.00,2014.00,False,2625.00,1608.00,1545.00,1877.00
none,2.26,0.00,0.00,90.00,clouds,overcast clouds,23.00,2.00,2.00,2014.00,False,1877.00,939.00,1007.00,1118.00
none,2.72,0.00,0.00,90.00,clouds,overcast clouds,0.00,3.00,2.00,2014.00,False,1118.00,527.00,548.00,605.00
none,2.50,0.00,0.00,90.00,clouds,overcast clouds,1.00,3.00,2.00,2014.00,False,605.00,340.00,305.00,338.00
none,1.75,0.00,0.00,75.00,clouds,broken clouds,2.00,3.00,2.00,2014.00,False,338.00,259.00,231.00,279.00
none,1.25,0.00,0.00,75.00,clouds,broken clouds,3.00,3.00,2.00,2014.00,False,279.00,389.00,354.00,385.00
none,0.75,0.00,0.00,75.00,clouds,broken clouds,4.00,3.00,2.00,2014.00,False,385.00,802.00,783.00,846.00
none,0.37,0.00,0.00,75.00,clouds,broken clouds,5.00,3.00,2.00,2014.00,False,846.00,2712.00,2639.00,2706.00
none,0.00,0.00,0.00,75.00,clouds,broken clouds,6.00,3.00,2.00,2014.00,False,2706.00,5516.00,5387.00,5621.00
none,-0.38,0.00,0.00,90.00,clouds,overcast clouds,7.00,3.00,2.00,2014.00,False,5621.00,6158.00,6111.00,6132.00
none,0.28,0.00,0.00,90.00,clouds,overcast clouds,8.00,3.00,2.00,2014.00,False,6132.00,5947.00,5725.00,4912.00
none,0.85,0.00,0.00,90.00,clouds,overcast clouds,9.00,3.00,2.00,2014.00,False,4912.00,5025.00,4994.00,4571.00
none,1.43,0.00,0.00,90.00,clouds,overcast clouds,10.00,3.00,2.00,2014.00,False,4571.00,4317.00,4438.00,4021.00
none,1.28,0.00,0.00,90.00,clouds,overcast clouds,11.00,3.00,2.00,2014.00,False,4021.00,4682.00,4732.00,4380.00
none,1.50,0.00,0.00,90.00,clouds,overcast clouds,12.00,3.00,2.00,2014.00,False,4380.00,4815.00,4792.00,4511.00
none,1.12,0.00,0.00,90.00,clouds,overcast clouds,13.00,3.00,2.00,2014.00,False,4511.00,5072.00,4840.00,4268.00
none,0.75,0.00,0.00,90.00,clouds,overcast clouds,14.00,3.00,2.00,2014.00,False,4268.00,5308.00,5344.00,4547.00
none,0.72,0.00,0.00,90.00,clouds,overcast clouds,15.00,3.00,2.00,2014.00,False,4547.00,5928.00,5555.00,4513.00
none,0.72,0.00,0.00,90.00,clouds,overcast clouds,16.00,3.00,2.00,2014.00,False,4513.00,6660.00,6404.00,3562.00
none,0.58,0.00,0.00,90.00,clouds,overcast clouds,17.00,3.00,2.00,2014.00,False,3562.00,6438.00,6052.00,2657.00
none,0.29,0.00,0.00,90.00,clouds,overcast clouds,18.00,3.00,2.00,2014.00,False,2657.00,4850.00,4499.00,1961.00
none,-0.14,0.00,0.00,90.00,clouds,overcast clouds,19.00,3.00,2.00,2014.00,False,1961.00,3621.00,3442.00,1437.00
none,-1.15,0.00,0.00,90.00,clouds,overcast clouds,20.00,3.00,2.00,2014.00,False,1437.00,2917.00,2971.00,1376.00
none,-2.88,0.00,0.00,90.00,clouds,overcast clouds,21.00,3.00,2.00,2014.00,False,1376.00,2625.00,2737.00,1415.00
none,-6.44,0.00,0.00,90.00,clouds,overcast clouds,22.00,3.00,2.00,2014.00,False,1415.00,1877.00,1935.00,1060.00
none,-8.01,0.00,0.00,90.00,clouds,overcast clouds,23.00,3.00,2.00,2014.00,False,1060.00,1118.00,1153.00,817.00
none,-9.25,0.00,0.00,90.00,clouds,overcast clouds,0.00,4.00,2.00,2014.00,False,817.00,605.00,624.00,415.00
none,-10.00,0.00,0.00,90.00,clouds,overcast clouds,1.00,4.00,2.00,2014.00,False,415.00,338.00,393.00,289.00
none,-10.83,0.00,0.00,90.00,clouds,overcast clouds,2.00,4.00,2.00,2014.00,False,289.00,279.00,295.00,218.00
none,-11.25,0.00,0.00,90.00,clouds,overcast clouds,3.00,4.00,2.00,2014.00,False,218.00,385.00,395.00,311.00
none,-12.13,0.00,0.00,90.00,clouds,overcast clouds,4.00,4.00,2.00,2014.00,False,311.00,846.00,720.00,611.00
none,-12.50,0.00,0.00,90.00,clouds,overcast clouds,5.00,4.00,2.00,2014.00,False,611.00,2706.00,2476.00,1780.00
none,-13.57,0.00,0.00,90.00,clouds,overcast clouds,6.00,4.00,2.00,2014.00,False,1780.00,5621.00,5354.00,2947.00
none,-13.84,0.00,0.00,90.00,clouds,overcast clouds,7.00,4.00,2.00,2014.00,False,2947.00,6132.00,6286.00,3178.00
none,-14.30,0.00,0.00,40.00,clouds,scattered clouds,8.00,4.00,2.00,2014.00,False,3178.00,4912.00,5516.00,1996.00
none,-14.25,0.00,0.00,90.00,clouds,overcast clouds,9.00,4.00,2.00,2014.00,False,1996.00,4571.00,5076.00,1464.00
none,-13.33,0.00,0.00,90.00,clouds,overcast clouds,10.00,4.00,2.00,2014.00,False,1464.00,4021.00,4664.00,1741.00
none,-12.76,0.00,0.00,40.00,clouds,scattered clouds,11.00,4.00,2.00,2014.00,False,1741.00,4380.00,5185.00,1244.00
none,-12.00,0.00,0.00,40.00,clouds,scattered clouds,12.00,4.00,2.00,2014.00,False,1244.00,4511.00,5655.00,2464.00
none,-11.43,0.00,0.00,40.00,clouds,scattered clouds,13.00,4.00,2.00,2014.00,False,2464.00,4268.00,5429.00,2761.00
none,-10.72,0.00,0.00,40.00,clouds,scattered clouds,14.00,4.00,2.00,2014.00,False,2761.00,4547.00,5616.00,3179.00
none,-10.00,0.00,0.00,40.00,clouds,scattered clouds,15.00,4.00,2.00,2014.00,False,3179.00,4513.00,5999.00,3429.00
none,-9.72,0.00,0.00,20.00,clouds,few clouds,16.00,4.00,2.00,2014.00,False,3429.00,3562.00,6403.00,3560.00
none,-9.29,0.00,0.00,20.00,clouds,few clouds,17.00,4.00,2.00,2014.00,False,3560.00,2657.00,6160.00,3361.00
none,-10.01,0.00,0.00,1.00,clear,sky is clear,18.00,4.00,2.00,2014.00,False,3361.00,1961.00,4973.00,2800.00
none,-10.01,0.00,0.00,1.00,clear,sky is clear,19.00,4.00,2.00,2014.00,False,2800.00,1437.00,3930.00,2322.00
none,-10.01,0.00,0.00,1.00,clear,sky is clear,20.00,4.00,2.00,2014.00,False,2322.00,1376.00,3049.00,1870.00
none,-9.72,0.00,0.00,1.00,clear,sky is clear,21.00,4.00,2.00,2014.00,False,1870.00,1415.00,2796.00,1843.00
none,-10.38,0.00,0.00,1.00,clear,sky is clear,22.00,4.00,2.00,2014.00,False,1843.00,1060.00,3539.00,1684.00
none,-11.38,0.00,0.00,1.00,clear,sky is clear,23.00,4.00,2.00,2014.00,False,1684.00,817.00,2039.00,1165.00
none,-11.88,0.00,0.00,1.00,clear,sky is clear,0.00,5.00,2.00,2014.00,True,1165.00,415.00,1111.00,705.00
none,-12.38,0.00,0.00,1.00,clear,sky is clear,1.00,5.00,2.00,2014.00,True,705.00,289.00,759.00,437.00
none,-12.88,0.00,0.00,1.00,clear,sky is clear,2.00,5.00,2.00,2014.00,True,437.00,218.00,542.00,340.00
none,-13.51,0.00,0.00,1.00,clear,sky is clear,3.00,5.00,2.00,2014.00,True,340.00,311.00,334.00,300.00
none,-14.13,0.00,0.00,1.00,clear,sky is clear,4.00,5.00,2.00,2014.00,True,300.00,611.00,349.00,327.00
none,-14.63,0.00,0.00,1.00,clear,sky is clear,5.00,5.00,2.00,2014.00,True,327.00,1780.00,636.00,647.00
none,-15.26,0.00,0.00,1.00,clear,sky is clear,6.00,5.00,2.00,2014.00,True,647.00,2947.00,1205.00,1128.00
none,-15.76,0.00,0.00,1.00,clear,sky is clear,7.00,5.00,2.00,2014.00,True,1128.00,3178.00,2164.00,1718.00
none,-15.75,0.00,0.00,1.00,clear,sky is clear,8.00,5.00,2.00,2014.00,True,1718.00,1996.00,2839.00,1797.00
none,-14.50,0.00,0.00,20.00,clouds,few clouds,9.00,5.00,2.00,2014.00,True,1797.00,1464.00,3583.00,2667.00
none,-13.38,0.00,0.00,20.00,clouds,few clouds,10.00,5.00,2.00,2014.00,True,2667.00,1741.00,3892.00,2775.00
none,-12.25,0.00,0.00,20.00,clouds,few clouds,11.00,5.00,2.00,2014.00,True,2775.00,1244.00,4213.00,3144.00
none,-11.38,0.00,0.00,20.00,clouds,few clouds,12.00,5.00,2.00,2014.00,True,3144.00,2464.00,3892.00,3397.00
none,-10.72,0.00,0.00,20.00,clouds,few clouds,13.00,5.00,2.00,2014.00,True,3397.00,2761.00,3587.00,3401.00
none,-9.88,0.00,0.00,20.00,clouds,few clouds,14.00,5.00,2.00,2014.00,True,3401.00,3179.00,3779.00,3651.00
none,-9.75,0.00,0.00,20.00,clouds,few clouds,15.00,5.00,2.00,2014.00,True,3651.00,3429.00,3670.00,3613.00
none,-10.00,0.00,0.00,20.00,clouds,few clouds,16.00,5.00,2.00,2014.00,True,3613.00,3560.00,3871.00,3567.00
none,-10.38,0.00,0.00,20.00,clouds,few clouds,17.00,5.00,2.00,2014.00,True,3567.00,3361.00,3908.00,3366.00
none,-11.29,0.00,0.00,1.00,clear,sky is clear,18.00,5.00,2.00,2014.00,True,3366.00,2800.00,3612.00,3206.00
none,-12.13,0.00,0.00,1.00,clear,sky is clear,19.00,5.00,2.00,2014.00,True,3206.00,2322.00,2983.00,2638.00
